fips,year,month,day,cd_distance,cd_usercnt,sd_distance,sd_usercnt,cd_sd_weighted_mean_distance,cd_sd_usercnt
MN,2020,6,8,12.50153131,1182,19.1487085515,1146,15.7737242304,2328
MN,2020,6,9,5.816375421,1236,19.7089879518,1245,12.7878798953,2481
MN,2020,6,10,9.264138173,1230,16.7953517787,1265,13.0825691194,2495
MN,2020,6,11,9.078212841,1231,12.8628536585,1230,10.9697643264,2461
MN,2020,6,12,10.8616088,1094,21.8388916667,1200,16.6038666204,2294
MN,2020,6,13,6.984914451,1052,15.100653951,1101,11.1351370193,2153
MN,2020,6,14,9.755353453,1061,14.3507247706,1090,12.0840167427,2151
MN,2020,6,15,8.543178704,1164,15.5660035211,1136,12.0118434832,2300
MN,2020,6,16,7.31088145,1248,16.6993044953,1179,11.8716357848,2427
MN,2020,6,17,8.457749974,1320,11.1504552846,1230,9.75658430027,2550
MN,2020,6,18,12.01621208,1320,15.625158546,1293,13.8020397802,2613
MN,2020,6,19,10.34593213,1180,18.7165625,1248,14.6484637205,2428
MN,2020,6,20,12.2365692,1163,19.1631765677,1212,15.7713263072,2375
MN,2020,6,21,13.90099905,1151,22.6191659501,1163,18.2826879458,2314
MN,2020,6,22,7.570882593,1201,14.4926988382,1119,10.9094655147,2320
MN,2020,6,23,9.451567735,1263,18.8162911184,1216,14.0451553244,2479
MN,2020,6,24,9.535208867,1221,17.9065430017,1186,13.6600124747,2407
MN,2020,6,25,9.382709258,1207,16.024464135,1185,12.6730435094,2392
MN,2020,6,26,11.59102379,1133,16.7725187032,1203,14.2594049461,2336
MN,2020,6,27,8.518069725,1119,19.7100902527,1108,14.0864391658,2227
MN,2020,6,28,14.75761639,1204,15.1988388215,1154,14.973549675,2358
MN,2020,6,29,13.35645347,1266,19.4373408893,1147,16.2469540377,2413
MN,2020,6,30,7.733735625,1218,19.300267423,1234,13.554738985,2452
MN,2020,7,1,10.53255045,1188,19.2736805012,1277,15.0609168092,2465
MN,2020,7,2,13.99295163,1135,25.6108519438,1209,19.9852901451,2344
MN,2020,7,3,15.18140442,1118,24.8610365854,1148,20.0852957377,2266
MN,2020,7,4,13.70640396,1040,21.678677686,1089,17.7842837569,2129
MN,2020,7,5,17.80578863,1040,20.9788824101,1029,19.3839005197,2069
MN,2020,7,6,13.86982378,1192,19.3936347673,1139,16.5689317657,2331
MN,2020,7,7,8.683444246,1202,11.8957631579,1140,10.2470836822,2342
MN,2020,7,8,11.23154036,1240,15.8167453214,1229,13.5139287349,2469
MN,2020,7,9,13.0937672,1237,20.0004883907,1249,16.5637972753,2486
MN,2020,7,10,13.33255921,1141,20.906875,1216,17.240224887,2357
MN,2020,7,11,10.61696557,1104,16.6087222222,1080,13.5799221563,2184
MN,2020,7,12,14.50146787,1165,20.7790480132,1208,17.6971344579,2373
MN,2020,7,13,10.87308374,1229,17.6423198012,1207,14.2271346127,2436
MN,2020,7,14,6.785726594,1273,19.0359688013,1218,12.7756081711,2491
MN,2020,7,15,9.946706435,1257,16.0252019002,1263,12.9931904717,2520
MN,2020,7,16,10.41113532,1242,19.4749518459,1246,14.9503296091,2488
MN,2020,7,17,9.001118766,1171,17.2341096979,1258,13.2650556093,2429
MN,2020,7,18,9.18130393,1089,21.4813584575,1141,15.4747399012,2230
MN,2020,7,19,11.93373323,1117,22.7073518519,1080,17.2298224934,2197
MN,2020,7,20,11.5061138,1248,19.4726109215,1172,15.3642686043,2420
MN,2020,7,21,7.780524651,1296,13.1612550282,1243,10.4147301881,2539
MN,2020,7,22,8.467598481,1320,17.302151608,1306,12.8613252075,2626
MN,2020,7,23,12.34285395,1314,20.9262452399,1313,16.632915908,2627
MN,2020,7,24,13.42871056,1264,20.3301520913,1315,16.9476696967,2579
MN,2020,7,25,12.49961694,1175,19.1788825449,1226,15.9101873821,2401
MN,2020,7,26,12.91365965,1134,26.5920944206,1165,19.8450978874,2299
MN,2020,7,27,10.70027216,1249,17.0148671096,1204,13.7996493795,2453
MN,2020,7,28,9.376485799,1272,14.5032012432,1287,11.9548690646,2559
MN,2020,7,29,15.01121747,1306,16.178442492,1252,15.5825097794,2558
MN,2020,7,30,10.75161198,1309,18.0888863976,1338,14.4604420407,2647
MN,2020,7,31,11.96207857,1121,23.3372374798,1238,17.9317465354,2359
MO,2020,1,1,25.46519466,1619,34.4345787546,1638,29.9760485583,3257
MO,2020,1,2,23.79170165,1622,29.826596324,1469,26.6597897368,3091
MO,2020,1,3,24.3754056,1689,28.1692189422,1626,26.2362624611,3315
MO,2020,1,4,19.52432593,1669,27.0227486757,1699,23.3069328911,3368
MO,2020,1,5,21.49596944,1568,25.5622173089,1583,23.5387718445,3151
MO,2020,1,6,17.61080544,1676,26.3408650066,1526,21.771352254,3202
MO,2020,1,7,15.18882349,1632,21.3436623215,1611,18.2463151205,3243
MO,2020,1,8,20.12395671,1663,28.9116840052,1538,24.3462386781,3201
MO,2020,1,9,22.13855032,1828,28.9755331412,1735,25.467813636,3563
MO,2020,1,10,22.07795231,1763,31.0849542334,1748,26.5622130227,3511
MO,2020,1,11,20.14280988,1961,22.1826376147,1744,21.1029879014,3705
MO,2020,1,12,31.23400837,1931,32.8360837887,2196,32.0864817452,4127
MO,2020,1,13,17.9363718,1764,36.3314920273,1756,27.113028368,3520
MO,2020,1,14,10.61202616,1377,25.7613094539,1703,18.9883993579,3080
MO,2020,1,15,17.7452999,1334,17.8524814815,1080,17.7932518917,2414
MO,2020,1,16,16.37044266,1762,29.2888715711,1604,22.5264616658,3366
MO,2020,1,17,21.25366336,1747,26.2471728595,1857,23.8266231659,3604
MO,2020,1,18,23.35160513,2056,31.2601412776,1628,26.8464739813,3684
MO,2020,1,19,26.41931747,2007,30.6148544485,2439,28.7209177153,4446
MO,2020,1,20,20.82518737,1735,37.9479051621,1666,29.2128521279,3401
MO,2020,1,21,15.41485479,1790,31.1666274279,1699,23.0853224632,3489
MO,2020,1,22,17.75096026,1812,25.8405440098,1636,21.5892894406,3448
MO,2020,1,23,16.36311162,1819,26.2046628571,1750,21.1887531624,3569
MO,2020,1,24,20.6366819,1760,24.5769186382,1733,22.5915717561,3493
MO,2020,1,25,18.65991685,1804,24.542412993,1724,21.5344699539,3528
MO,2020,1,26,23.70710613,1714,32.7804338735,1913,28.4926798751,3627
MO,2020,1,27,16.51349089,1650,31.4808106355,1542,23.7439442257,3192
MO,2020,1,28,17.61066711,1679,24.853019802,1616,21.1626070039,3295
MO,2020,1,29,18.67395929,1768,27.58003621,1657,22.9826802992,3425
MO,2020,1,30,22.56158054,1860,30.0176025791,1706,26.1285950096,3566
MO,2020,1,31,26.17614332,1758,28.6899512723,1847,27.4640776579,3605
MO,2020,2,1,22.44888725,2013,33.7449765808,1708,27.6339774346,3721
MO,2020,2,2,15.36305653,1626,30.5726528302,2650,24.7890224317,4276
MO,2020,2,3,37.69438567,1172,30.1387382779,1173,33.9149509617,2345
MO,2020,2,4,16.22027087,1735,27.4542186405,1427,21.2901138392,3162
MO,2020,2,5,18.08531631,1881,28.3959568609,2179,23.6190320146,4060
MO,2020,2,6,25.57157294,852,27.7506918642,1561,26.9812723352,2413
MO,2020,2,7,12.12132549,928,14.1535373134,670,12.9733792583,1598
MO,2020,2,8,23.8026717,1718,29.498338244,1697,26.6329926737,3415
MO,2020,2,9,23.98247744,1550,27.6188963415,1640,25.8519843361,3190
MO,2020,2,10,11.69647257,1511,25.8052805049,1426,18.5467143525,2937
MO,2020,2,11,12.38358844,1516,23.8490647021,1561,18.2001657702,3077
MO,2020,2,12,17.84761176,1545,21.7391017964,1336,19.6522041545,2881
MO,2020,2,13,20.746087,1748,23.8616756757,1665,22.2659976783,3413
MO,2020,2,14,27.72891743,1718,33.9980892449,1748,30.8906347792,3466
MO,2020,2,15,16.24827651,1584,21.3553497164,1587,18.8042289473,3171
MO,2020,2,16,23.70196015,1556,22.5412316911,1502,23.1318443405,3058
MO,2020,2,17,19.16943893,1622,28.5057042254,1562,23.7496042539,3184
MO,2020,2,18,17.3178601,1729,28.1561860175,1602,22.5304083197,3331
MO,2020,2,19,20.16288459,1716,29.580492183,1727,24.8867324881,3443
MO,2020,2,20,22.3497265,1718,26.5846101485,1616,24.4023875606,3334
MO,2020,2,21,23.79809293,1636,32.4864024024,1665,28.1804120065,3301
MO,2020,2,22,16.45370689,1624,27.3904741379,2088,22.605638467,3712
MO,2020,2,23,22.13401937,1555,29.5116111448,1651,25.9332720276,3206
MO,2020,2,24,20.70907005,1656,25.9413945803,1513,23.2071789217,3169
MO,2020,2,25,15.53141463,1746,25.4322096486,1679,20.3849722464,3425
MO,2020,2,26,22.07781229,1769,20.5187111111,1575,21.3434868245,3344
MO,2020,2,27,21.88845521,1709,35.1764674238,1673,28.4617386026,3382
MO,2020,2,28,21.81734723,1685,28.9762393162,1638,25.3461661398,3323
MO,2020,2,29,22.80002505,1596,22.8744928401,1676,22.8381693092,3272
MO,2020,3,1,23.84252645,1417,31.1720674803,1393,27.475996434,2810
MO,2020,3,2,17.7604978,1607,26.861774744,1465,22.1007877489,3072
MO,2020,3,3,17.14057053,1700,26.9604842767,1590,21.8863647116,3290
MO,2020,3,4,20.71433946,1756,30.9513799622,1587,25.5741011342,3343
MO,2020,3,5,19.80944384,1744,31.2530993042,1581,25.2507729495,3325
MO,2020,3,6,22.22174416,1720,28.8072439586,1738,25.5316338795,3458
MO,2020,3,7,25.08898374,1594,29.4737908497,1683,27.3409307542,3277
MO,2020,3,8,24.53400529,1513,26.8305249344,1524,25.686424104,3037
MO,2020,3,9,17.92210779,1651,31.9465928339,1535,24.6790395359,3186
MO,2020,3,10,17.37156613,1839,26.2924713303,1744,21.7137538691,3583
MO,2020,3,11,17.24620706,2067,28.9295260417,1920,22.8724855764,3987
MO,2020,3,12,20.78508367,2032,29.8047012733,2042,25.3059622036,4074
MO,2020,3,13,21.00174435,1823,25.6090429581,1839,23.3154587521,3662
MO,2020,3,14,16.77195629,1738,22.1730994825,1739,19.4733045821,3477
MO,2020,3,15,17.39772862,1805,22.4262853629,1626,19.7808336226,3431
MO,2020,3,16,15.90311955,1965,19.5979801325,1812,17.6757135069,3777
MO,2020,3,17,11.62599609,2048,17.3201553599,1931,14.3893591335,3979
MO,2020,3,18,11.04854241,2072,17.9856494192,1894,14.3614220559,3966
MO,2020,3,19,9.846751237,2010,17.5171665802,1927,13.6011048987,3937
MO,2020,3,20,10.61542744,1942,19.5831761164,1993,15.1574155244,3935
MO,2020,3,21,9.360953652,1919,19.8357702215,1941,14.6282124503,3860
MO,2020,3,22,7.468815133,1823,15.9884920635,1764,11.6585865591,3587
MO,2020,3,23,7.16939394,1980,14.8236830949,1887,10.9044970264,3867
MO,2020,3,24,7.396191478,2048,9.88968041237,1940,8.6091725544,3988
MO,2020,3,25,8.558178646,2004,15.9309887295,1952,12.1961274031,3956
MO,2020,3,26,7.766168725,2015,14.6628638743,1910,11.1222675111,3925
MO,2020,3,27,7.676655885,1854,15.0279477994,1954,11.4488261583,3808
MO,2020,3,28,7.745409438,1734,13.0608865861,1737,10.4054451067,3471
MO,2020,3,29,5.773298577,1725,16.1617306556,1693,10.9188853263,3418
MO,2020,3,30,7.820180851,1880,12.5763396443,1743,10.1083356334,3623
MO,2020,3,31,7.911322236,1989,12.179679696,1842,9.96361000454,3831
MO,2020,4,1,6.408638625,1976,17.166479564,1835,11.5885489171,3811
MO,2020,4,2,7.24169911,1954,14.9906226716,1879,11.0403496115,3833
MO,2020,4,3,7.94375487,1787,13.3314501348,1855,10.6878994928,3642
MO,2020,4,4,7.468761525,1736,16.1493567961,1648,11.6961909005,3384
MO,2020,4,5,6.315973015,1706,10.4680565584,1662,8.36489310083,3368
MO,2020,4,6,5.240657343,1795,13.4745887192,1702,9.24813552493,3497
MO,2020,4,7,7.008331578,1918,12.9630791121,1757,9.85526801812,3675
MO,2020,4,8,6.644538728,1767,15.0488724685,1827,10.9168586345,3594
MO,2020,4,9,6.901509127,1703,11.7294990488,1577,9.22277135466,3280
MO,2020,4,10,7.780685248,1620,11.2800996483,1706,9.57563442627,3326
MO,2020,4,11,2.880440052,1568,10.6863576594,1521,6.72401424459,3089
MO,2020,4,12,5.739560513,1570,13.8876205788,1555,9.79403520173,3125
MO,2020,4,13,6.318983724,1722,14.4565119197,1594,10.2306905828,3316
MO,2020,4,14,4.96140619,1785,11.1219307832,1647,7.91781178588,3432
MO,2020,4,15,5.348689079,1724,14.4813389626,1658,9.82590182501,3382
MO,2020,4,16,5.495123707,1698,14.8854222766,1634,10.1000900524,3332
MO,2020,4,17,6.296302975,1558,12.5661870504,1668,9.53814012246,3226
MO,2020,4,18,8.203196749,1489,14.915961152,1493,11.5640811399,2982
MO,2020,4,19,9.783515001,1468,11.6030048243,1451,10.6879616381,2919
MO,2020,4,20,8.521001337,1578,13.9448108108,1480,11.1459974198,3058
MO,2020,4,21,6.787666896,1633,13.8861181703,1574,10.2715965205,3207
MO,2020,4,22,6.28863849,1704,14.2865594855,1555,10.1047683298,3259
MO,2020,4,23,6.108210212,1760,11.7762724014,1674,8.87126673649,3434
MO,2020,4,24,7.589603515,1589,18.1991052632,1710,13.0889208807,3299
MO,2020,4,25,6.114608354,1430,10.9777588652,1410,8.52905984022,2840
MO,2020,4,26,8.225532545,1352,15.1112424242,1320,11.6271556889,2672
MO,2020,4,27,7.023039306,1451,17.3388988095,1344,11.9835098508,2795
MO,2020,4,28,6.418227326,1478,15.978914405,1437,11.1313344727,2915
MO,2020,4,29,8.076638848,1559,15.6403100775,1419,11.6806850114,2978
MO,2020,4,30,8.785278533,1580,14.4163346614,1506,11.5332923144,3086
MO,2020,5,1,9.589486115,1440,18.5588209332,1586,14.2905320574,3026
MO,2020,5,2,9.329871229,1320,13.7579639781,1277,11.5072583836,2597
MO,2020,5,3,8.79110067,1381,9.60567911041,1259,9.17956819139,2640
MO,2020,5,4,8.256813398,1522,12.4454420836,1459,10.3068668204,2981
MO,2020,5,5,9.523249972,1520,13.1027395316,1409,11.2451689851,2929
MO,2020,5,6,9.016509538,1464,12.9616154396,1399,10.9442787159,2863
MO,2020,5,7,7.033961509,1507,13.4354507338,1431,10.1519094602,2938
MO,2020,5,8,9.783207427,1350,16.1188235294,1360,12.9627048068,2710
MO,2020,5,9,11.71255381,1300,16.2525826287,1301,13.9834409662,2601
MO,2020,5,10,11.57535303,1289,21.6770047923,1252,16.5526328436,2541
MO,2020,5,11,8.294859609,1389,15.8533070245,1267,11.9004894567,2656
MO,2020,5,12,6.039163906,1519,13.8528694405,1394,9.77836936945,2913
MO,2020,5,13,7.713580066,1405,17.6132639355,1489,12.807093985,2894
MO,2020,5,14,9.502126804,1420,16.4899530149,1277,12.8107860815,2697
MO,2020,5,15,8.542143328,1465,15.4540993789,1449,11.9791454961,2914
MO,2020,5,16,10.91681089,1317,11.667962563,1389,11.3023798751,2706
MO,2020,5,17,9.830965718,1284,19.7698015873,1260,14.7535023514,2544
MO,2020,5,18,9.109951031,1430,13.0776721557,1336,11.0263918924,2766
MO,2020,5,19,7.102366236,1458,17.388666186,1387,12.1171634348,2845
MO,2020,5,20,8.898515509,1455,17.1320350877,1425,12.9723923839,2880
MO,2020,5,21,13.68268524,1471,16.2493367347,1372,14.9213225424,2843
MO,2020,5,22,13.15775184,1370,24.5029452529,1443,18.9775577749,2813
MO,2020,5,23,11.92785339,1323,19.2659323367,1271,15.5233423419,2594
MO,2020,5,24,14.17089211,1334,23.2288243728,1395,18.8010920025,2729
MO,2020,5,25,13.99800453,1333,23.6286155004,1329,18.8060743946,2662
MO,2020,5,26,11.43080745,1449,19.7600812408,1354,15.454295396,2803
MO,2020,5,27,11.89194939,1503,17.0924606581,1398,14.3980902906,2901
MO,2020,5,28,13.97843167,1575,18.6898485846,1519,16.2915028702,3094
MO,2020,5,29,11.11643248,1466,19.863381201,1532,15.5861874635,2998
MO,2020,5,30,10.4520763,1416,19.5285443038,1422,14.999904877,2838
MO,2020,5,31,16.83865428,1516,21.076076975,1481,18.9326225854,2997
MO,2020,6,1,13.79854387,1607,25.0769674185,1596,19.41838901,3203
MO,2020,6,2,9.948947699,1549,15.9418238601,1601,12.9948507891,3150
MO,2020,6,3,10.91611374,1477,20.4581476323,1436,15.6199794006,2913
MO,2020,6,4,9.69833329,1464,14.1562312634,1401,11.8782687388,2865
MO,2020,6,5,13.01100566,1392,18.5683666191,1402,15.7996313095,2794
MO,2020,6,6,13.58302306,1300,22.6910437452,1303,18.1422819739,2603
MO,2020,6,7,12.34729431,1264,16.191593973,1261,14.2671603991,2525
MO,2020,6,8,9.639176867,1312,14.9416960537,1191,12.1622692966,2503
MO,2020,6,9,9.400339183,1415,18.6584313725,1377,13.9663825014,2792
MO,2020,6,10,8.758604966,1405,17.3748554913,1384,13.0342918527,2789
MO,2020,6,11,11.52551926,1377,19.1606421356,1386,15.3555157514,2763
MO,2020,6,12,14.69967322,1285,23.9516426513,1388,19.5039132389,2673
MO,2020,6,13,15.76992874,1263,23.1575315457,1268,19.4710272614,2531
MO,2020,6,14,13.8881212,1320,27.7275039246,1274,20.6851040802,2594
MO,2020,6,15,12.98349678,1387,21.058233945,1308,16.9025157825,2695
MO,2020,6,16,11.91167256,1411,17.3901348315,1335,14.575091035,2746
MO,2020,6,17,12.18199718,1447,22.417301013,1382,17.1820643052,2829
MO,2020,6,18,14.04970292,1481,19.4659446367,1445,16.7245044513,2926
MO,2020,6,19,13.36136138,1403,20.3195646164,1447,16.8941754443,2850
MO,2020,6,20,12.74785517,1380,24.9179025111,1354,18.7750110222,2734
MO,2020,6,21,17.59422874,1303,27.1428281363,1379,22.5038180642,2682
MO,2020,6,22,15.63209782,1411,26.2412650602,1328,20.7759364819,2739
MO,2020,6,23,13.03252979,1427,17.76665195,1359,15.3418162277,2786
MO,2020,6,24,14.24794682,1354,20.9972256098,1312,17.5694223534,2666
MO,2020,6,25,14.85465553,1379,22.3946404744,1349,18.5831891407,2728
MO,2020,6,26,14.34817138,1307,22.5930888889,1350,18.5373466292,2657
MO,2020,6,27,17.28297232,1302,25.791391635,1315,21.5583148493,2617
MO,2020,6,28,17.78571843,1371,22.8402237654,1296,20.2419010002,2667
MO,2020,6,29,14.7066484,1462,24.5358996416,1395,19.5060202873,2857
MO,2020,6,30,11.60962779,1370,23.9183007954,1383,17.7930258163,2753
MO,2020,7,1,14.07389277,1436,27.5898497268,1464,20.8971206958,2900
MO,2020,7,2,16.77267301,1373,22.8355426918,1382,19.8140109048,2755
MO,2020,7,3,14.1348771,1343,20.3812611276,1348,17.2638721462,2691
MO,2020,7,4,13.96236657,1293,23.1263588589,1332,18.6124380857,2625
MO,2020,7,5,18.707376,1330,23.7401804758,1219,21.114197756,2549
MO,2020,7,6,12.85346023,1471,25.589862164,1451,19.1780732369,2922
MO,2020,7,7,11.55355972,1458,23.1550762527,1377,17.1885820359,2835
MO,2020,7,8,14.89825419,1495,20.1972937771,1382,17.4437087292,2877
MO,2020,7,9,15.64819398,1495,22.4375254237,1475,19.02,2970
MO,2020,7,10,15.24793693,1425,25.9457038025,1499,20.7321888253,2924
MO,2020,7,11,14.93078387,1365,26.2248550725,1380,20.6086775893,2745
MO,2020,7,12,18.53842859,1330,19.4437240356,1348,18.9941187546,2678
MO,2020,7,13,10.55215687,1428,23.2581718062,1362,16.7548781399,2790
MO,2020,7,14,9.949809297,1468,25.0925174825,1430,17.4218840745,2898
MO,2020,7,15,11.38192385,1523,17.2957894737,1444,14.260124713,2967
MO,2020,7,16,16.4130365,1505,19.2540186246,1396,17.7801550957,2901
MO,2020,7,17,12.63037279,1368,22.5468417367,1428,17.6950071447,2796
MO,2020,7,18,12.29176516,1286,23.9327334852,1317,18.1815674206,2603
MO,2020,7,19,16.96058701,1346,23.0939177657,1289,19.9609146548,2635
MO,2020,7,20,12.94265577,1461,24.2367037552,1438,18.5448775716,2899
MO,2020,7,21,13.14657059,1493,19.0368987796,1393,15.9896846469,2886
MO,2020,7,22,12.7720504,1585,19.8095859213,1449,16.133088294,3034
MO,2020,7,23,16.41030207,1589,20.9601260783,1507,18.6249612368,3096
MO,2020,7,24,17.1446023,1458,21.3845377049,1525,19.3121857705,2983
MO,2020,7,25,15.60356932,1342,22.7963356428,1299,19.1413972084,2641
MO,2020,7,26,15.05161811,1372,29.9268555467,1253,22.1520647798,2625
MO,2020,7,27,16.74381708,1454,25.170255102,1372,20.8347841593,2826
MO,2020,7,28,12.76789016,1493,24.2778011611,1378,18.2923267185,2871
MO,2020,7,29,13.01621982,1492,17.4807404891,1472,15.2334176692,2964
MO,2020,7,30,14.75883456,1450,21.4884609774,1371,18.0294186856,2821
MO,2020,7,31,14.78859175,1335,23.307005814,1376,19.1122132004,2711
MS,2020,1,1,33.74169875,830,32.500383693,834,33.1195492563,1664
MS,2020,1,2,26.45942378,833,31.5901520913,789,28.9551972927,1622
MS,2020,1,3,21.24650124,846,37.9232229581,906,29.8704224024,1752
MS,2020,1,4,26.48170014,847,33.7719733656,826,30.0810818999,1673
MS,2020,1,5,35.91976259,800,28.9974854482,859,32.3355334973,1659
MS,2020,1,6,20.94438778,784,29.7002117061,803,25.3747133078,1587
MS,2020,1,7,22.32357579,811,34.1060507246,828,28.2759182219,1639
MS,2020,1,8,17.35302158,834,32.6075395859,821,24.9203685787,1655
MS,2020,1,9,23.32703384,890,35.0142857143,952,29.3673507696,1842
MS,2020,1,10,34.26728447,788,34.3719144144,888,34.3227208606,1676
MS,2020,1,11,25.37028201,780,31.6734096386,830,28.6197204769,1610
MS,2020,1,12,26.89429451,808,33.5119723618,796,30.17837903,1604
MS,2020,1,13,18.80479251,916,32.3720223464,895,25.5097459631,1811
MS,2020,1,14,18.92727525,701,26.9482900433,924,23.4881476617,1625
MS,2020,1,15,17.18638757,609,26.0264310345,580,21.4986038941,1189
MS,2020,1,16,25.3121374,772,31.1870963542,768,28.2419870603,1540
MS,2020,1,17,25.34356705,799,33.4053403756,852,29.503852255,1651
MS,2020,1,18,20.76531486,794,30.1303680982,815,25.5089558725,1609
MS,2020,1,19,28.76006318,792,31.5773366834,796,30.1722481351,1588
MS,2020,1,20,21.9158718,826,36.0476492083,821,28.9603097188,1647
MS,2020,1,21,18.16351702,853,29.0271395349,860,23.6175248208,1713
MS,2020,1,22,17.8817065,879,27.5900117371,852,22.660144433,1731
MS,2020,1,23,21.29774417,860,33.7057274827,866,27.5233024254,1726
MS,2020,1,24,26.15793907,786,36.0055172414,870,31.3314855731,1656
MS,2020,1,25,20.95445076,874,29.2541301627,799,24.918254611,1673
MS,2020,1,26,20.76095361,839,29.4185071575,978,25.4208806157,1817
MS,2020,1,27,15.18955255,827,29.0015346535,808,22.0152904947,1635
MS,2020,1,28,14.42746329,820,28.7738826185,886,21.878182824,1706
MS,2020,1,29,18.00951925,832,29.04925,840,23.5557954641,1672
MS,2020,1,30,20.67003572,840,32.1178791469,844,26.407553447,1684
MS,2020,1,31,24.78161642,829,34.1600346821,865,29.5704781654,1694
MS,2020,2,1,24.40717178,838,32.8926315789,836,28.6448327071,1674
MS,2020,2,2,21.11052542,571,34.557235023,868,29.221535799,1439
MS,2020,2,3,12.72439172,485,21.9989632829,463,17.2540611648,948
