year,fips,srb
2018,48097,1.021972407
2019,48097,2.345582486
2020,48097,7.121057986
2021,48097,2.747252747
2022,48097,1.883239171
2016,48099,11.3753878
2017,48099,12.85714286
2018,48099,8.077544426
2019,48099,16.66666667
2020,48099,16.60839161
2021,48099,9.043927649
2022,48099,1.788908766
2018,48103,8.968609865
2019,48103,14.08450704
2020,48103,17.39130435
2016,48105,12.42236025
2017,48105,2.88184438
2018,48105,2.747252747
2020,48105,8.298755187
2022,48105,6.944444444
2017,48111,4.166666667
2018,48111,10.12658228
2019,48111,20.13422819
2016,48113,13.36601559
2017,48113,14.49944351
2018,48113,15.48945021
2019,48113,17.30123621
2020,48113,20.37891741
2021,48113,15.37855803
2022,48113,15.3805636
2016,48115,5.882352941
2017,48115,4.87804878
2019,48115,3.50877193
2020,48115,4.524886878
2022,48115,9.090909091
2017,48117,6.802721088
2018,48117,8.875739645
2019,48117,7.936507937
2020,48117,4.672897196
2021,48117,13.69863014
2016,48121,7.614925254
2017,48121,11.4408365
2018,48121,11.95134399
2019,48121,11.94465928
2020,48121,13.47134485
2021,48121,9.526135809
2022,48121,9.154040404
2016,48123,11.23595506
2018,48123,5.366726297
2019,48123,15.19756839
2021,48123,5.649717514
2022,48123,12.19512195
2016,48127,6.622516556
2017,48127,4.838709677
2018,48127,8.291873964
2020,48127,3.546099291
2021,48127,8.620689655
2022,48127,10.30927835
2020,48129,16.12903226
2021,48129,15.625
2022,48129,20.40816327
2017,48131,2.044989775
2018,48131,9.900990099
2019,48131,8.130081301
2020,48131,8.26446281
2016,48133,5.025125628
2017,48133,6.829268293
2018,48133,4.678362573
2020,48133,4.319654428
2021,48133,3.086419753
2016,48135,13.76554174
2017,48135,15.29929241
2018,48135,17.71619014
2019,48135,16.14881439
2020,48135,14.95844875
2021,48135,5.520504732
2022,48135,6.253006253
2016,48139,9.767814251
2017,48139,8.408644401
2018,48139,9.163514082
2019,48139,11.01928375
2020,48139,8.169700444
2021,48139,4.797933198
2022,48139,4.334523202
2016,48141,14.64853039
2017,48141,17.43532058
2018,48141,20.67297119
2019,48141,19.14743525
2020,48141,17.86681104
2021,48141,11.94254217
2022,48141,13.22556943
2016,48143,7.478632479
2017,48143,11.42162819
2018,48143,12.69035533
2019,48143,11.20448179
2020,48143,7.352941176
2021,48143,8.196721311
2022,48143,9.546539379
2016,48145,11.29943503
2017,48145,6.578947368
2018,48145,6.864988558
2019,48145,3.831417625
2022,48145,7.462686567
2016,48147,3.086419753
2018,48147,10.20408163
2019,48147,7.8125
2020,48147,8.310249307
2021,48147,8.810572687
2016,48149,6.106870229
2017,48149,2.855511136
2018,48149,2.049180328
2019,48149,1.060445387
2020,48149,1.577287066
2022,48149,2.331002331
2018,48153,4.901960784
2016,48157,12.60006632
2017,48157,15.00141523
2018,48157,13.96953005
2019,48157,12.6306341
2020,48157,12.37049637
2021,48157,10.19352168
2022,48157,9.024801974
2018,48159,2.074688797
2019,48159,3.322259136
2022,48159,5.952380952
2016,48161,11.11111111
2017,48161,6.761833208
2018,48161,5.020920502
2019,48161,2.631578947
2020,48161,1.718213058
2021,48161,2.666666667
2022,48161,3.194888179
2016,48163,10.3950104
2017,48163,7.352941176
2018,48163,5.376344086
2019,48163,7.429420505
2020,48163,8.032128514
2021,48163,5.128205128
2022,48163,6.134969325
2016,48165,7.042253521
2019,48165,9.803921569
2020,48165,4.608294931
2021,48165,6.329113924
2022,48165,8.064516129
2016,48167,7.57518938
2017,48167,8.281573499
2018,48167,8.83516321
2019,48167,8.671839343
2020,48167,9.848094748
2021,48167,7.625964594
2022,48167,8.579151487
2016,48169,14.01869159
2017,48169,5.780346821
2018,48169,2.398081535
2021,48169,12.19512195
2022,48169,25.42372881
2016,48171,0.801282051
2017,48171,1.139925905
2018,48171,2.580645161
2019,48171,1.8735363
2020,48171,2.37304224
2021,48171,0.599880024
2022,48171,1.746724891
2017,48177,3.831417625
2018,48177,2.739726027
2019,48177,4.115226337
2017,48179,5.780346821
2018,48179,6.369426752
2019,48179,2.976190476
2020,48179,12.71186441
2016,48181,3.480278422
2017,48181,8.11780253
2018,48181,8.042328042
2019,48181,9.727016003
2020,48181,6.033182504
2021,48181,6.806282723
2022,48181,5.431093007
2016,48183,5.599472991
2017,48183,9.689922481
2018,48183,7.807078418
2019,48183,8.946830266
2020,48183,8.746355685
2021,48183,6.968641115
2022,48183,6.888633754
2016,48185,1.992031873
2017,48185,1.419110691
2018,48185,2.66844563
2019,48185,2.415458937
2020,48185,2.614379085
2021,48185,3.149606299
2022,48185,6.097560976
2016,48187,6.712626996
2017,48187,7.774962872
2018,48187,8.323314529
2019,48187,6.160954948
2020,48187,6.71253566
2021,48187,5.597416577
2022,48187,2.877697842
2016,48189,15.76182137
2017,48189,15.7807309
2018,48189,14.67889908
2019,48189,8.905852417
2020,48189,9.6
2021,48189,4.88997555
2022,48189,3.174603175
2018,48193,3.003003003
2019,48193,4.545454545
2018,48195,8.928571429
2019,48195,12.82051282
2016,48197,6.802721088
2017,48197,6.042296073
2020,48197,6.993006993
2021,48197,9.009009009
2016,48199,7.611798287
2017,48199,11.24694377
2018,48199,13.25556734
2019,48199,10.286554
2020,48199,12.36917222
2021,48199,4.297994269
2022,48199,15.2284264
2016,48201,20.74221339
2017,48201,21.87641055
2018,48201,23.06774125
2019,48201,22.18962772
2020,48201,26.41340026
2021,48201,18.09024566
2022,48201,18.32679634
2016,48203,7.029876977
2017,48203,9.163802978
2018,48203,11.38279933
2019,48203,6.321112516
2020,48203,8.554319932
2021,48203,2.242152466
2022,48203,4.573170732
2018,48207,6.369426752
2019,48207,9.708737864
2020,48207,10.41666667
2022,48207,31.25
2016,48209,10.44612001
2017,48209,15.80349648
2018,48209,16.5730449
2019,48209,14.44854712
2020,48209,14.20476597
2021,48209,9.457947727
2022,48209,7.956448911
2017,48211,5
2022,48211,26.31578947
2016,48213,6.276150628
2017,48213,7.596685083
2018,48213,7.668711656
2019,48213,5.166475316
2020,48213,5.870841487
2021,48213,1.960784314
2022,48213,6.973500697
2016,48215,15.5088853
2017,48215,16.24540938
2018,48215,18.50913946
2019,48215,13.9125653
2020,48215,15.39476578
2021,48215,11.78630084
2022,48215,10.18636416
2017,48217,1.249479384
2018,48217,2.450980392
2019,48217,2.421307506
2020,48217,4.11946447
2022,48217,1.652892562
2016,48219,5.089058524
2017,48219,11.24859393
2018,48219,10.43024772
2021,48219,3.937007874
2022,48219,4.975124378
2016,48221,0.765696784
2017,48221,5.764796311
2018,48221,7.780507781
2019,48221,6.071645416
2020,48221,4.294917681
2021,48221,1.926782274
2022,48221,2.824858757
2016,48223,6.361323155
2017,48223,5.621135469
2018,48223,8.005336891
2019,48223,7.944389275
2020,48223,5.966587112
2016,48225,18.05054152
2017,48225,11.92504259
2018,48225,1.818181818
2019,48225,8.241758242
2020,48225,7.142857143
2022,48225,6.451612903
2016,48227,10.56338028
2017,48227,8.664259928
2018,48227,7.333333333
2019,48227,7.82778865
2020,48227,17.0109356
2021,48227,13.20132013
2022,48227,2.252252252
2016,48231,12.03744984
2017,48231,15.04049364
2018,48231,17.43938749
2019,48231,18.55795558
2020,48231,13.3037694
2021,48231,5.646173149
2022,48231,7.393715342
2016,48233,8.695652174
2017,48233,5.882352941
2018,48233,10.86956522
2019,48233,8.746355685
2020,48233,3.6900369
2021,48233,10.52631579
2016,48237,7.874015748
2017,48237,7.299270073
2018,48237,4.048582996
2022,48237,10.86956522
2016,48239,3.861003861
2017,48239,5.145797599
2018,48239,2.183406114
2019,48239,6.060606061
2020,48239,11.85770751
2022,48239,8.064516129
2016,48241,2.78551532
2017,48241,4.278074866
2018,48241,4.944375773
2019,48241,8.756567426
2020,48241,8.510638298
2022,48241,10
2016,48245,15.73135683
2017,48245,22.95208655
2018,48245,24.89241414
2019,48245,18.13703538
2020,48245,16.80068926
2021,48245,8.215239269
2022,48245,13.71998753
2016,48247,15.03759399
2018,48247,18.65671642
2019,48247,16.57458564
2020,48247,27.02702703
2016,48249,16.62971175
2017,48249,13.10303752
2018,48249,12.94277929
2019,48249,9.276437848
2020,48249,7.100591716
2021,48249,6.872852234
2022,48249,12.04819277
2016,48251,7.420675537
2017,48251,8.004198924
2018,48251,7.393973214
2019,48251,7.131537242
2020,48251,6.574141709
2021,48251,6.352390505
2022,48251,5.459508644
2017,48253,3.558718861
2018,48253,4.587155963
2019,48253,5.524861878
2020,48253,7.633587786
2016,48255,8.928571429
2017,48255,13.76146789
2018,48255,6.369426752
2019,48255,13.54401806
2020,48255,9.090909091
2021,48255,13.4529148
2016,48257,10.81081081
2017,48257,9.037577295
2018,48257,8.092286501
2019,48257,7.544414699
2020,48257,6.196518147
2021,48257,10.07252216
2022,48257,6.929637527
2016,48259,2.529510961
2017,48259,4.32324576
2018,48259,3.773584906
2019,48259,4.439511654
2020,48259,6.8621335
2021,48259,4.012841091
2022,48259,4.127966976
2016,48265,3.913894325
2017,48265,4.852227614
2018,48265,6.606890042
2019,48265,8.130081301
2020,48265,7.886435331
2021,48265,3.293084523
2022,48265,5.988023952
2016,48267,5.780346821
2018,48267,2.34741784
2017,48271,19.10828025
2018,48271,6.451612903
2021,48271,14.92537313
2016,48273,18.12450749
2017,48273,9.923175416
2018,48273,13.88418557
2019,48273,13.90820584
2020,48273,7.166123779
2021,48273,7.340946166
2022,48273,10.77586207
2016,48277,7.623888183
2017,48277,7.865168539
2018,48277,7.227332457
2019,48277,4.004004004
2020,48277,5.780346821
2021,48277,7.987220447
2022,48277,6.342494715
2016,48279,6.622516556
2017,48279,3.003003003
2016,48281,2.808988764
2017,48281,1.187648456
2018,48281,2.624671916
2019,48281,13.83399209
2020,48281,4.87804878
2021,48281,3.367003367
2016,48283,9.049773756
2017,48283,8.389261745
2018,48283,3.710575139
2020,48283,7.407407407
2017,48285,4.048582996
2018,48285,5.221932115
2019,48285,8.26446281
2020,48285,10.92896175
2022,48285,17.54385965
2016,48287,7.211538462
2017,48287,1.746724891
2019,48287,1.560062403
2020,48287,4.246284501
2021,48287,2.304147465
2016,48291,5.366726297
2017,48291,9.523809524
2018,48291,8.775595487
2019,48291,4.004576659
2020,48291,6.734006734
2021,48291,1.867413632
2022,48291,2.600780234
2016,48293,24.27184466
2017,48293,28.2208589
2018,48293,27.09677419
2019,48293,13.4529148
2020,48293,12.01923077
2021,48293,3.623188406
2022,48293,11.42857143
2018,48297,1.801801802
2021,48297,4.901960784
2016,48299,3.359462486
2017,48299,2.564102564
2018,48299,3.271537623
2019,48299,3.424657534
2020,48299,1.990049751
2021,48299,2.928257687
2022,48299,4.032258065
2016,48303,10.61990615
2017,48303,12.13808463
2018,48303,13.44963422
2019,48303,11.32273545
2020,48303,13.27003992
2021,48303,9.585527204
2022,48303,9.67915397
2017,48305,5.988023952
2022,48305,23.80952381
2017,48307,7.915567282
2020,48307,5.208333333
2016,48309,4.852686308
2017,48309,5.863161379
2018,48309,6.76097358
2019,48309,7.843435882
2020,48309,7.337526205
2021,48309,6.156316916
2022,48309,4.808517946
2016,48313,3.816793893
2017,48313,3.992015968
2018,48313,2.816901408
2019,48313,2.150537634
2020,48313,7.102272727
2022,48313,2.150537634
2018,48317,5.208333333
2016,48321,16.63893511
2017,48321,12.54901961
2018,48321,15.94331267
2019,48321,12.83547258
2020,48321,6.418485237
2021,48321,4.618937644
2022,48321,3.144654088
2016,48323,6.578947368
2017,48323,7.739938081
2018,48323,5.241700641
2019,48323,3.863987635
2020,48323,16.12903226
2021,48323,4.573170732
2022,48323,4.769475358
2016,48325,0.985221675
2017,48325,6.012950971
2018,48325,8.501594049
2019,48325,6.731488407
2020,48325,1.62601626
2021,48325,6.726457399
2022,48325,3.294892916
2018,48327,0.24691358
2019,48327,1.02145046
2016,48329,8.726695756
2017,48329,9.573542211
2018,48329,11.46788991
2019,48329,9.031198686
2020,48329,12.12121212
2021,48329,9.564293305
2022,48329,10.39206424
2016,48331,2.638522427
2017,48331,10.25056948
2018,48331,1.344086022
2019,48331,3.649635037
2020,48331,10.57082452
2016,48335,7.092198582
2018,48335,3.086419753
2016,48337,8.955223881
2017,48337,3.861003861
2018,48337,4.511278195
2019,48337,7.537688442
2020,48337,11.76470588
2016,48339,6.109022556
2017,48339,8.417670683
2018,48339,9.135960624
2019,48339,8.761187
2020,48339,7.764964942
2021,48339,6.930620069
2022,48339,8.099050456
2016,48341,11.49425287
2017,48341,7.90513834
2018,48341,10.02004008
2019,48341,6.042296073
2020,48341,2.638522427
2021,48341,2.659574468
2017,48343,7.01754386
2018,48343,4.310344828
2020,48343,16.66666667
2016,48347,9.476534296
2017,48347,17.83060921
2018,48347,20.06755414
2019,48347,16.75660324
2020,48347,18.70378425
2021,48347,11.50817686
2022,48347,3.552397869
2016,48349,13.68821293
2017,48349,9.828009828
2018,48349,12.04819277
2019,48349,7.549361208
2020,48349,6.311360449
2021,48349,1.883239171
2022,48349,3.768844221
2016,48353,8
2017,48353,5.285412262
2018,48353,2.195389682
2016,48355,8.586895651
2017,48355,12.2087065
2018,48355,13.94248084
2019,48355,13.74381528
2020,48355,12.75787188
2021,48355,9.272300469
2022,48355,10.5935504
2017,48357,12.34567901
2018,48357,4.784688995
2020,48357,17.24137931
2016,48361,8.209538702
2017,48361,11.31568853
2018,48361,9.830579377
2019,48361,9.615384615
2020,48361,10.05747126
2021,48361,6.465517241
2022,48361,4.363001745
2016,48363,3.003003003
2017,48363,5.204460967
2018,48363,2.633889377
2019,48363,4.273504274
2020,48363,3.367003367
2021,48363,2.341920375
2022,48363,9.868421053
2016,48365,3.058103976
2017,48365,4.914004914
2018,48365,12.43093923
2020,48365,2.680965147
2021,48365,8.097165992
2022,48365,5.882352941
2016,48367,5.294117647
2017,48367,7.065609229
2018,48367,7.333437354
2019,48367,4.887130556
2020,48367,4.580589751
2021,48367,3.963535474
2022,48367,4.942339374
2018,48369,8.620689655
2020,48369,15.38461538
2016,48371,6.593406593
2017,48371,3.475238923
2018,48371,8.279668813
2019,48371,9.650180941
2020,48371,6.420545746
2021,48371,5.555555556
2016,48373,3.262642741
2017,48373,4.307250538
2018,48373,6.833712984
2019,48373,5.952380952
2020,48373,4.070556309
2021,48373,6.22406639
2016,48375,4.820333041
2017,48375,9.303331891
2018,48375,8.964378391
2019,48375,9.118541033
2020,48375,9.157509158
2021,48375,4.901960784
2022,48375,8.113590264
2018,48377,1.369863014
2019,48377,2.066115702
2021,48377,10
2016,48379,14.08450704
2019,48379,10
2016,48381,2.295332823
2017,48381,5.476804124
2018,48381,5.535784895
2019,48381,5.070422535
2020,48381,6.037735849
2021,48381,4.798464491
2022,48381,1.449275362
2016,48383,12.19512195
2017,48383,18.34862385
2022,48387,21.27659574
2016,48389,10.86956522
2017,48389,6.842619746
2018,48389,11.19724376
2019,48389,7.211538462
2020,48389,9.933774834
2021,48389,2.331002331
2022,48389,5.780346821
2016,48391,3.076923077
2017,48391,1.166861144
2019,48391,5.221932115
2021,48391,4.87804878
2016,48395,5.18134715
2017,48395,3.003003003
2018,48395,3.541912633
2019,48395,1.769911504
2020,48395,6.263048017
2021,48395,5.571030641
2016,48397,4.326047359
2017,48397,5.07494394
2018,48397,6.621656713
2019,48397,6.169479223
2020,48397,6.309148265
2021,48397,3.44072568
2022,48397,5.82605077
2017,48399,4.338394794
2022,48399,3.717472119
2016,48401,9.216589862
2017,48401,6.079027356
2018,48401,10.51524711
2019,48401,9.523809524
2020,48401,19.35483871
2021,48401,9.009009009
2022,48401,18.58736059
2017,48407,3.322259136
2018,48407,5.18134715
2020,48407,7.462686567
2016,48409,11.23595506
2017,48409,9.053285049
2018,48409,9.532320524
2019,48409,7.796471071
2020,48409,5.544354839
2021,48409,5.661712668
2022,48409,2.946954813
2016,48411,8.064516129
2017,48411,2.762430939
2019,48411,16.12903226
2020,48411,6.172839506
2016,48415,8.849557522
2017,48415,7.272727273
2018,48415,2.743484225
2019,48415,3.649635037
2020,48415,5.063291139
2017,48419,5
2019,48419,5.934718101
2020,48419,1.072961373
2021,48419,5.952380952
2022,48419,7.462686567
2016,48423,11.16694584
2017,48423,14.99473869
2018,48423,15.62039493
2019,48423,16.57761337
2020,48423,11.854824
2021,48423,7.072493054
2022,48423,9.103641457
2016,48427,6.153846154
2017,48427,7.907979871
2018,48427,9.693053312
2019,48427,3.018108652
2020,48427,4.103967168
2021,48427,3.96039604
2022,48427,8.310249307
2017,48429,10.94890511
2018,48429,24.3902439
2019,48429,27.97202797
2020,48429,19.86754967
2021,48429,20.2020202
2022,48429,14.70588235
2017,48435,2.583979328
2019,48435,3.184713376
2021,48435,13.60544218
2017,48437,7.722007722
2018,48437,2.7100271
2020,48437,8.474576271
2016,48439,11.38176505
2017,48439,11.72195671
2018,48439,11.80068477
2019,48439,12.27649269
2020,48439,14.16110417
2021,48439,9.296189483
2022,48439,9.333309584
2016,48441,5.526558182
2017,48441,10.12523315
2018,48441,12.09031318
2019,48441,9.547024172
2020,48441,10.98282174
2021,48441,5.756857433
2022,48441,6.220095694
2016,48445,4.651162791
2017,48445,4.830917874
2019,48445,3.584229391
2020,48445,9.756097561
2016,48449,7.246376812
2017,48449,7.168458781
2018,48449,8.084074373
2019,48449,7.185628743
2020,48449,6.125574273
2021,48449,6.52173913
2022,48449,2.557544757
2016,48451,9.754028838
2017,48451,6.892644698
2018,48451,7.544979687
2019,48451,15.64682872
2020,48451,16.57874906
2021,48451,8.5
2022,48451,10.814708
2016,48453,9.860724234
2017,48453,11.09275597
2018,48453,13.42692639
2019,48453,14.90268248
2020,48453,19.4712811
2021,48453,15.37531154
2022,48453,14.75416022
2016,48455,18.43317972
2017,48455,2.277904328
2018,48455,11.36363636
2019,48455,12.71186441
2020,48455,14.35406699
2021,48455,7.8125
2022,48455,9.900990099
2017,48457,2.283105023
2018,48457,5.194805195
2022,48457,8.928571429
2016,48459,11.58301158
2017,48459,4.22832981
2018,48459,5.854800937
2019,48459,7.633587786
2020,48459,8
2021,48459,2.298850575
2022,48459,6.711409396
2016,48463,4.467609829
2017,48463,5.443886097
2018,48463,4.977600796
2019,48463,4.975124378
2020,48463,5.413766435
2021,48463,1.164144354
2022,48463,0.896057348
2016,48465,9.575923393
2017,48465,8.253094911
2018,48465,10.73619632
2019,48465,12.9740519
2020,48465,15.46391753
2021,48465,9.971509972
2022,48465,16.29327902
2016,48467,5.133470226
2017,48467,2.656042497
2018,48467,4.395604396
2019,48467,5.559968229
2020,48467,7
2022,48467,4.347826087
2016,48469,11.71646163
2017,48469,13.33333333
2018,48469,18.10727708
2019,48469,14.5745181
2020,48469,13.42281879
2021,48469,7.96460177
2022,48469,10.05025126
2016,48471,7.505970658
2017,48471,12.43814364
2018,48471,14.96466676
2019,48471,14.79795105
2020,48471,12.30769231
2021,48471,9.401114206
2022,48471,8.961518187
2016,48473,18.66081229
2017,48473,29.43275062
2018,48473,29.73915933
2019,48473,27.41829349
2020,48473,21.22966639
2021,48473,7.860560492
2022,48473,7.961783439
2016,48475,6.896551724
2017,48475,4.437869822
2018,48475,14.03061224
2019,48475,6.825938567
2020,48475,7.125890736
2022,48475,4.081632653
2016,48477,5.639097744
2017,48477,11.6194626
2018,48477,9.50987564
2019,48477,11.04100946
2020,48477,11.16071429
2021,48477,7.02106319
2022,48477,6.257822278
2016,48479,6.273525721
2017,48479,7.83661838
2018,48479,12.54758212
2019,48479,11.92842942
2020,48479,11.87648456
2021,48479,8.990318119
2022,48479,9.597637505
2016,48481,11.75088132
2017,48481,11.56421181
2018,48481,11.44781145
2019,48481,7.684918348
2020,48481,10.93560146
2021,48481,4.918032787
2022,48481,2.358490566
2016,48485,8.039579468
2017,48485,11.63918526
2018,48485,13.66702165
2019,48485,12.39464551
2020,48485,14.03508772
2021,48485,12.4596216
2022,48485,10.95360825
2017,48487,6.622516556
2018,48487,6.768189509
2019,48487,2.475247525
2021,48487,4.237288136
2022,48487,13.42281879
2017,48489,3.293084523
2018,48489,4.813477738
2019,48489,3.305785124
2020,48489,6.097560976
2021,48489,5.934718101
2016,48491,6.321471695
2017,48491,8.996228504
2018,48491,9.234091671
2019,48491,9.067612852
2020,48491,10.86092715
2021,48491,7.845550342
2022,48491,7.578628268
2017,48493,4.866180049
2018,48493,4.048582996
2019,48493,5.805515239
2020,48493,4.566210046
2021,48493,9.456264775
2022,48493,3.484320557
2016,48495,27.52293578
2017,48495,7.90513834
2018,48495,8.720930233
2019,48495,10.98901099
2020,48495,13.39285714
2021,48495,6.802721088
2022,48495,9.090909091
2016,48497,3.606853021
2017,48497,3.14589068
2018,48497,3.676470588
2019,48497,1.354096141
2020,48497,4.074979625
2021,48497,2.219755827
2022,48497,1.610305958
2016,48499,5.263157895
2017,48499,3.940110323
2018,48499,8.356545961
2019,48499,4.219409283
2020,48499,7.434944238
2021,48499,5.747126437
2019,48501,5.681818182
2020,48501,13.24503311
2016,48503,6.349206349
2017,48503,6.279434851
2018,48503,5.272407733
2019,48503,4.914004914
2020,48503,6.920415225
2022,48503,7.042253521
2017,48505,3.205128205
2019,48505,4.651162791
2020,48505,4.310344828
2016,48507,9.56937799
2017,48507,13.12335958
2018,48507,8.403361345
2019,48507,16.12903226
2020,48507,8.849557522
2021,48507,6.211180124
2017,49001,1.805054152
2020,49001,3.663003663
2021,49001,4.504504505
2022,49001,4.926108374
2016,49003,7.56429652
2017,49003,3.795066414
2018,49003,2.340093604
2019,49003,8.695652174
2020,49003,1.416430595
2021,49003,3.846153846
2022,49003,11.16071429
2016,49005,8.210180624
2017,49005,12.02034212
2018,49005,14.22567087
2019,49005,15.44401544
2020,49005,12.7688172
2021,49005,14.74201474
2022,49005,11.81102362
2016,49007,8.26446281
2017,49007,6.525285481
2018,49007,1.937984496
2019,49007,8.152173913
2020,49007,6.872852234
2021,49007,4.032258065
2022,49007,9.950248756
2020,49009,14.70588235
2016,49011,6.916636331
2017,49011,11.30615888
2018,49011,13.01907969
2019,49011,13.97365885
2020,49011,16
2021,49011,11.10185956
2022,49011,19.22416752
2017,49013,2.364066194
2018,49013,3.021148036
2019,49013,5.586592179
2022,49013,10.98901099
2020,49015,2.604166667
2017,49017,0.499251123
2018,49017,0.657462196
2022,49017,2.207505519
2016,49019,1.854140915
2017,49019,0.836995187
2018,49019,1.293995859
2019,49019,2.314814815
2020,49019,0.799360512
2021,49019,0.944287063
2022,49019,0.716845878
2016,49021,6.151742994
2017,49021,4.022277228
2018,49021,8.471584892
2019,49021,7.94070937
2020,49021,7.542426147
2021,49021,5.434782609
2022,49021,12.48581158
2017,49023,1.661129568
2018,49023,5.494505495
2019,49023,2.645502646
2022,49023,5.319148936
2018,49025,0.773395205
2019,49025,2.358490566
2020,49025,3.211991435
2021,49025,1.453488372
2022,49025,2.188183807
2016,49027,12.42236025
2019,49027,5.102040816
2016,49035,9.2272203
2017,49035,12.31199971
2018,49035,14.72608704
2019,49035,15.44719916
2020,49035,20.05297011
2021,49035,16.01951033
2022,49035,17.17547259
2017,49037,0.774593338
2019,49037,1.114827202
2021,49037,1.972386588
2017,49039,1.57790927
2018,49039,1.268498943
2019,49039,0.683060109
2022,49039,2.906976744
2017,49041,1.547987616
2018,49041,1.754385965
2019,49041,7.211538462
2020,49041,9.771986971
2016,49043,1.086661233
2017,49043,2.64524346
2018,49043,3.737881089
2019,49043,3.967624187
2020,49043,6.230529595
2021,49043,3.363605785
2022,49043,5.700325733
2016,49045,4.333694475
2017,49045,9.259259259
2018,49045,7.262569832
2019,49045,4.709576138
2020,49045,6.628003314
2021,49045,6.500541712
2022,49045,9.345794393
2016,49047,3.759398496
2017,49047,10.69518717
2018,49047,6.147540984
2019,49047,5.524861878
2020,49047,6.688963211
2021,49047,20.57613169
2022,49047,8.968609865
2016,49049,7.376523412
2017,49049,13.37094499
2018,49049,16.36628677
2019,49049,18.29606357
2020,49049,17.04003813
2021,49049,13.04955725
2022,49049,15.4676259
2016,49051,1.083423619
2017,49051,3.048780488
2018,49051,2.994011976
2019,49051,2.606429192
2020,49051,2.016129032
2021,49051,4.149377593
2022,49051,6.22406639
2016,49053,6.161429452
2017,49053,5.201671357
2018,49053,9.009942005
2019,49053,6.841859742
2020,49053,5.249343832
2021,49053,5.574614065
2022,49053,8.291382884
2016,49057,7.743658211
2017,49057,9.349435138
2018,49057,9.432527004
2019,49057,10.32204789
2020,49057,14.06865504
2021,49057,12.20387653
2022,49057,13.08329699
2017,50001,4.269854825
2018,50001,5
2019,50001,3.231017771
2020,50001,4.555808656
2021,50001,3.076923077
2022,50001,5.524861878
2016,50003,1.44092219
2017,50003,3.082614057
2018,50003,6.896551724
2019,50003,2.322880372
2021,50003,5.300353357
2022,50003,4.514672686
2017,50005,6.93481276
2018,50005,5.235602094
2019,50005,4.219409283
2020,50005,11.40684411
2021,50005,4.651162791
2022,50005,9.708737864
2016,50007,4.643603436
2017,50007,7.208018921
2018,50007,9.586342745
2019,50007,9.966777409
2020,50007,13.29787234
2021,50007,12.8650904
2022,50007,16.8157424
2016,50011,5.698005698
2017,50011,4.076086957
2018,50011,4.909983633
2019,50011,9.090909091
2020,50011,6.079027356
2021,50011,10.2739726
2022,50011,12.5
2017,50015,0.558971492
2018,50015,1.454545455
2020,50015,1.615508885
2018,50017,0.88028169
2019,50017,1.517450683
2020,50017,2.252252252
2016,50019,2.624671916
2019,50019,2.227171492
2020,50019,7.299270073
2022,50019,4.545454545
2016,50021,1.883239171
2017,50021,4.260263362
2018,50021,7.530120482
2019,50021,8.202833706
2020,50021,7.067137809
2021,50021,6.220839813
2022,50021,9.787928222
2016,50023,3.65408039
2017,50023,4.916689429
2018,50023,7.263123143
2019,50023,5.285920231
2020,50023,3.291139241
2021,50023,7.792207792
2022,50023,4.775549188
2016,50025,2.141327623
2017,50025,0.762776506
2018,50025,0.978952521
2019,50025,2.32738557
2020,50025,6.036217304
2021,50025,5.449591281
2022,50025,9.575923393
2016,50027,0.945179584
2017,50027,2.507312996
2018,50027,0.982318271
2019,50027,6.706408346
2020,50027,3.416856492
2021,50027,6.93481276
2022,50027,5.813953488
2021,51001,6.211180124
2016,51003,0.636942675
2017,51003,2.272153497
2018,51003,1.231906375
2019,51003,2.210433245
2020,51003,5.69259962
2021,51003,3.120124805
2022,51003,6.660323501
2017,51005,2.403846154
2018,51005,3.105590062
2019,51005,5.376344086
2020,51005,5.376344086
2021,51005,9.090909091
2022,51005,10.75268817
2017,51009,0.705384435
2018,51009,0.911023383
2019,51009,0.529661017
2021,51009,1.261034048
2022,51009,1.945525292
2016,51013,3.027006574
2017,51013,5.041930339
2018,51013,5.222078724
2019,51013,6.988413945
2020,51013,9.879928146
2021,51013,8.138775025
2022,51013,9.793672627
2016,51015,3.762935089
2017,51015,2.658396101
2018,51015,3.342618384
2019,51015,9.251471825
2020,51015,8.307372793
2021,51015,8.875739645
2022,51015,8.016032064
2016,51019,2.824858757
2017,51019,0.652315721
2018,51019,6.323396567
2019,51019,1.474926254
2020,51019,1.851851852
2018,51023,0.983284169
2019,51023,6.41025641
2020,51023,2.188183807
2022,51023,3.225806452
2017,51025,4.975124378
2018,51025,4.761904762
2016,51029,12.19512195
2017,51031,5.071851226
2018,51031,7.744433688
2019,51031,4.934210526
2020,51031,10.89324619
2021,51031,2.865329513
2022,51031,6.666666667
2016,51033,3.367003367
2018,51033,1.314060447
2019,51033,4.484304933
2020,51033,2.849002849
2022,51033,8.230452675
2016,51041,4.524886878
2017,51041,9.871957775
2018,51041,10.17397497
2019,51041,12.08285386
2020,51041,9.68293146
2021,51041,6.826870563
2022,51041,5.895840157
2016,51043,7.8125
2017,51043,3.407155026
2018,51043,3.921568627
2022,51043,5.747126437
2016,51047,4.81540931
2017,51047,5.722460658
2018,51047,9.56937799
2019,51047,10.15228426
2020,51047,7.987220447
2022,51047,5.050505051
2016,51057,6.872852234
2017,51057,4.149377593
