fips,year,month,usercnt,tweetcnt,usercnt_all,tweetcnt_all,srb,srb_using_tweet
45043,2019,6,1.0,1.0,548.0,4255.0,1.82481751825,0.235017626322
45043,2019,7,3.0,3.0,677.0,4670.0,4.43131462334,0.642398286938
45043,2019,8,1.0,1.0,539.0,4438.0,1.85528756957,0.225326723749
45043,2019,9,2.0,2.0,437.0,4060.0,4.5766590389,0.492610837438
45043,2019,10,,,11442.0,77123.0,0.0,0.0
45043,2019,11,,,11442.0,77123.0,0.0,0.0
45043,2019,12,2.0,3.0,323.0,3330.0,6.1919504644,0.900900900901
45043,2020,1,2.0,2.0,314.0,4812.0,6.36942675159,0.415627597672
45043,2020,2,4.0,7.0,303.0,3907.0,13.201320132,1.79165600205
45043,2020,3,2.0,3.0,327.0,5020.0,6.11620795107,0.597609561753
45043,2020,4,,,11442.0,77123.0,0.0,0.0
45043,2020,5,1.0,1.0,369.0,4049.0,2.71002710027,0.24697456162
45043,2020,6,2.0,4.0,422.0,4161.0,4.73933649289,0.961307378034
45043,2020,7,1.0,1.0,504.0,4313.0,1.98412698413,0.23185717598
45043,2020,8,3.0,3.0,405.0,3915.0,7.40740740741,0.766283524904
45043,2020,9,1.0,1.0,350.0,4396.0,2.85714285714,0.227479526843
45043,2020,10,2.0,2.0,321.0,4055.0,6.23052959502,0.493218249075
45043,2020,11,,,11442.0,77123.0,0.0,0.0
45043,2020,12,2.0,2.0,292.0,3056.0,6.84931506849,0.65445026178
45043,2021,1,1.0,1.0,246.0,3102.0,4.06504065041,0.322372662798
45043,2021,2,2.0,3.0,193.0,2149.0,10.3626943005,1.39599813867
45043,2021,3,1.0,1.0,240.0,2670.0,4.16666666667,0.374531835206
45043,2021,4,1.0,2.0,253.0,2172.0,3.95256916996,0.920810313076
45043,2021,5,,,11442.0,77123.0,0.0,0.0
45043,2021,6,,,11442.0,77123.0,0.0,0.0
45043,2021,7,1.0,3.0,378.0,2637.0,2.6455026455,1.13765642776
45043,2021,8,1.0,1.0,269.0,1744.0,3.71747211896,0.573394495413
45043,2021,9,2.0,6.0,251.0,1644.0,7.96812749004,3.6496350365
45043,2021,10,,,11442.0,77123.0,0.0,0.0
45043,2021,11,,,11442.0,77123.0,0.0,0.0
45043,2021,12,1.0,1.0,189.0,1418.0,5.29100529101,0.705218617772
45043,2022,1,1.0,1.0,127.0,1155.0,7.87401574803,0.865800865801
45043,2022,2,,,11442.0,77123.0,0.0,0.0
45043,2022,3,2.0,2.0,181.0,1646.0,11.0497237569,1.21506682868
45043,2022,4,,,11442.0,77123.0,0.0,0.0
45043,2022,5,,,11442.0,77123.0,0.0,0.0
45043,2022,6,,,11442.0,77123.0,0.0,0.0
45043,2022,7,1.0,1.0,289.0,2199.0,3.46020761246,0.454752160073
45043,2022,8,2.0,4.0,227.0,2754.0,8.81057268722,1.45243282498
45043,2022,9,2.0,2.0,245.0,2484.0,8.16326530612,0.805152979066
45043,2022,10,,,11442.0,77123.0,0.0,0.0
45043,2022,11,2.0,2.0,185.0,2230.0,10.8108108108,0.896860986547
45043,2022,12,2.0,2.0,220.0,2239.0,9.09090909091,0.89325591782
45045,2017,1,21.0,26.0,4089.0,52960.0,5.13573000734,0.490936555891
45045,2017,2,13.0,18.0,3950.0,39898.0,3.29113924051,0.451150433606
45045,2017,3,16.0,18.0,4701.0,46233.0,3.40353116358,0.389332295114
45045,2017,4,12.0,14.0,3952.0,37873.0,3.03643724696,0.369656483511
45045,2017,5,16.0,28.0,4056.0,42770.0,3.94477317554,0.654664484452
45045,2017,6,18.0,22.0,3901.0,40328.0,4.6142014868,0.545526681214
45045,2017,7,11.0,13.0,4129.0,43491.0,2.66408331315,0.298912418661
45045,2017,8,12.0,14.0,4343.0,42536.0,2.76306700437,0.32913296972
45045,2017,9,14.0,18.0,4002.0,41756.0,3.49825087456,0.431075773542
45045,2017,10,19.0,23.0,4015.0,41085.0,4.73225404732,0.559815017646
45045,2017,11,15.0,21.0,4214.0,40642.0,3.55956336023,0.516706854978
45045,2017,12,19.0,19.0,4044.0,42525.0,4.69831849654,0.446796002352
45045,2018,1,23.0,31.0,3716.0,52706.0,6.1894510226,0.588168329981
45045,2018,2,14.0,24.0,3553.0,43207.0,3.94033211371,0.555465549564
45045,2018,3,16.0,25.0,4263.0,51273.0,3.7532254281,0.487586058939
45045,2018,4,20.0,24.0,3961.0,46392.0,5.04922999243,0.517330574237
45045,2018,5,17.0,22.0,3742.0,49064.0,4.54302512026,0.448393934453
45045,2018,6,25.0,36.0,3907.0,49552.0,6.39877143588,0.726509525347
45045,2018,7,32.0,42.0,3762.0,46926.0,8.50611376927,0.895026211482
45045,2018,8,26.0,39.0,3763.0,47288.0,6.90938081318,0.824733547623
45045,2018,9,25.0,35.0,3680.0,47533.0,6.79347826087,0.736330549303
45045,2018,10,17.0,23.0,3818.0,46823.0,4.45259298062,0.491211584051
45045,2018,11,18.0,19.0,3936.0,42123.0,4.57317073171,0.451059990979
45045,2018,12,24.0,28.0,3734.0,41501.0,6.42742367434,0.67468253777
45045,2019,1,27.0,32.0,3300.0,40232.0,8.18181818182,0.79538675681
45045,2019,2,23.0,28.0,3278.0,38890.0,7.01647345943,0.719979429159
45045,2019,3,20.0,34.0,3389.0,33975.0,5.90144585423,1.00073583517
45045,2019,4,19.0,23.0,3011.0,33433.0,6.31019594819,0.68794305028
45045,2019,5,13.0,14.0,2581.0,24236.0,5.03680743898,0.577653078066
45045,2019,6,32.0,56.0,3140.0,36365.0,10.1910828025,1.53994225217
45045,2019,7,31.0,42.0,3076.0,41499.0,10.078023407,1.01207258006
45045,2019,8,32.0,49.0,2952.0,41803.0,10.8401084011,1.17216467718
45045,2019,9,21.0,26.0,2966.0,38775.0,7.08024275118,0.67053513862
45045,2019,10,8.0,9.0,1637.0,12909.0,4.8869883934,0.697188008366
45045,2019,11,,,11442.0,77123.0,0.0,0.0
45045,2019,12,12.0,15.0,2374.0,28103.0,5.0547598989,0.533750845106
45045,2020,1,17.0,28.0,2710.0,42167.0,6.27306273063,0.664026371333
45045,2020,2,22.0,27.0,2813.0,36062.0,7.82083185212,0.748710554046
45045,2020,3,15.0,21.0,2860.0,42254.0,5.24475524476,0.496994367397
45045,2020,4,18.0,24.0,2019.0,37754.0,8.91530460624,0.635694231075
45045,2020,5,14.0,19.0,2258.0,35908.0,6.20017714792,0.529129998886
45045,2020,6,17.0,21.0,2222.0,34839.0,7.65076507651,0.602772754671
45045,2020,7,16.0,19.0,2135.0,34865.0,7.49414519906,0.544959128065
45045,2020,8,17.0,20.0,2217.0,37618.0,7.66801984664,0.531660375352
45045,2020,9,9.0,14.0,2050.0,37010.0,4.39024390244,0.378276141583
45045,2020,10,21.0,26.0,2342.0,36673.0,8.96669513237,0.708968450904
45045,2020,11,17.0,19.0,2217.0,36165.0,7.66801984664,0.525369832711
45045,2020,12,6.0,7.0,2049.0,28846.0,2.92825768668,0.242667960896
45045,2021,1,13.0,14.0,1913.0,29669.0,6.79560899111,0.471872998753
45045,2021,2,14.0,33.0,1632.0,25172.0,8.57843137255,1.31098045447
45045,2021,3,10.0,23.0,1811.0,24613.0,5.52181115406,0.934465526348
45045,2021,4,11.0,13.0,1735.0,21830.0,6.34005763689,0.595510765002
45045,2021,5,13.0,17.0,1875.0,24356.0,6.93333333333,0.697979963869
45045,2021,6,10.0,17.0,1885.0,23128.0,5.3050397878,0.735039778623
45045,2021,7,16.0,40.0,1796.0,19519.0,8.90868596882,2.04928531175
45045,2021,8,9.0,16.0,1777.0,20187.0,5.06471581317,0.792589290137
45045,2021,9,6.0,14.0,1837.0,20094.0,3.26619488296,0.696725390664
45045,2021,10,13.0,20.0,1795.0,21821.0,7.24233983287,0.916548279181
45045,2021,11,3.0,4.0,1731.0,21649.0,1.73310225303,0.184766040002
45045,2021,12,7.0,8.0,1598.0,21406.0,4.38047559449,0.373726992432
45045,2022,1,4.0,7.0,1180.0,13637.0,3.38983050847,0.513309378896
45045,2022,2,5.0,9.0,1001.0,14614.0,4.995004995,0.615847817162
45045,2022,3,12.0,28.0,1442.0,22453.0,8.32177531207,1.24704939206
45045,2022,4,9.0,14.0,1459.0,22926.0,6.16860863605,0.610660385588
45045,2022,5,7.0,10.0,1529.0,22377.0,4.57815565729,0.446887429057
45045,2022,6,14.0,17.0,1564.0,20602.0,8.95140664962,0.825162605572
45045,2022,7,9.0,11.0,1526.0,22059.0,5.89777195282,0.498662677365
45045,2022,8,6.0,9.0,1467.0,19162.0,4.0899795501,0.469679574157
45045,2022,9,8.0,10.0,1487.0,20003.0,5.3799596503,0.499925011248
45045,2022,10,9.0,10.0,1606.0,24027.0,5.60398505604,0.416198443418
45045,2022,11,9.0,12.0,1568.0,24195.0,5.73979591837,0.495970241785
45045,2022,12,15.0,24.0,1504.0,22001.0,9.97340425532,1.09085950639
45047,2017,1,2.0,4.0,386.0,5361.0,5.18134715026,0.74612945346
45047,2017,2,1.0,1.0,361.0,5263.0,2.77008310249,0.190005700171
45047,2017,3,4.0,9.0,394.0,5567.0,10.152284264,1.6166696605
45047,2017,4,1.0,2.0,362.0,5948.0,2.76243093923,0.336247478144
45047,2017,5,2.0,2.0,345.0,3790.0,5.79710144928,0.527704485488
45047,2017,6,1.0,1.0,288.0,3199.0,3.47222222222,0.312597686777
45047,2017,7,2.0,7.0,306.0,3945.0,6.53594771242,1.77439797212
45047,2017,8,2.0,2.0,433.0,4151.0,4.61893764434,0.48181161166
45047,2017,9,2.0,2.0,353.0,3314.0,5.6657223796,0.60350030175
45047,2017,10,3.0,5.0,357.0,3882.0,8.40336134454,1.28799587841
45047,2017,11,1.0,3.0,356.0,3483.0,2.80898876404,0.861326442722
45047,2017,12,2.0,3.0,311.0,2599.0,6.4308681672,1.15429011158
45047,2018,1,1.0,4.0,288.0,3248.0,3.47222222222,1.2315270936
45047,2018,2,,,11442.0,77123.0,0.0,0.0
45047,2018,3,1.0,1.0,291.0,2352.0,3.43642611684,0.425170068027
45047,2018,4,2.0,2.0,328.0,2811.0,6.09756097561,0.71149057275
45047,2018,5,,,11442.0,77123.0,0.0,0.0
45047,2018,6,2.0,3.0,272.0,2537.0,7.35294117647,1.18249901458
45047,2018,7,4.0,5.0,269.0,3520.0,14.8698884758,1.42045454545
45047,2018,8,1.0,4.0,322.0,2500.0,3.10559006211,1.6
45047,2018,9,1.0,1.0,326.0,4400.0,3.06748466258,0.227272727273
45047,2018,10,4.0,4.0,313.0,5652.0,12.7795527157,0.70771408351
45047,2018,11,3.0,4.0,305.0,5102.0,9.83606557377,0.78400627205
45047,2018,12,2.0,3.0,289.0,6288.0,6.92041522491,0.477099236641
45047,2019,1,2.0,4.0,280.0,4049.0,7.14285714286,0.987898246481
45047,2019,2,1.0,4.0,277.0,2245.0,3.61010830325,1.78173719376
45047,2019,3,2.0,9.0,271.0,1938.0,7.38007380074,4.6439628483
45047,2019,4,1.0,5.0,249.0,2459.0,4.01606425703,2.03334688898
45047,2019,5,1.0,1.0,208.0,1656.0,4.80769230769,0.6038647343
45047,2019,6,3.0,8.0,221.0,2016.0,13.5746606335,3.96825396825
45047,2019,7,1.0,1.0,221.0,1497.0,4.52488687783,0.668002672011
45047,2019,8,1.0,1.0,243.0,1450.0,4.11522633745,0.689655172414
45047,2019,9,1.0,1.0,221.0,2210.0,4.52488687783,0.452488687783
45047,2019,10,,,11442.0,77123.0,0.0,0.0
45047,2019,11,,,11442.0,77123.0,0.0,0.0
45047,2019,12,,,11442.0,77123.0,0.0,0.0
45047,2020,1,,,11442.0,77123.0,0.0,0.0
45047,2020,2,,,11442.0,77123.0,0.0,0.0
45047,2020,3,1.0,1.0,224.0,1833.0,4.46428571429,0.545553737043
45047,2020,4,1.0,1.0,163.0,1795.0,6.13496932515,0.557103064067
45047,2020,5,2.0,3.0,149.0,1361.0,13.4228187919,2.20426157237
45047,2020,6,1.0,1.0,163.0,1473.0,6.13496932515,0.678886625933
45047,2020,7,2.0,2.0,165.0,1679.0,12.1212121212,1.1911852293
45047,2020,8,,,11442.0,77123.0,0.0,0.0
45047,2020,9,,,11442.0,77123.0,0.0,0.0
45047,2020,10,1.0,1.0,168.0,2232.0,5.95238095238,0.448028673835
45047,2020,11,1.0,1.0,178.0,2225.0,5.61797752809,0.449438202247
45047,2020,12,,,11442.0,77123.0,0.0,0.0
45047,2021,1,1.0,1.0,133.0,2102.0,7.51879699248,0.475737392959
45047,2021,2,1.0,1.0,145.0,2259.0,6.89655172414,0.442673749447
45047,2021,3,1.0,1.0,141.0,1360.0,7.09219858156,0.735294117647
45047,2021,4,,,11442.0,77123.0,0.0,0.0
45047,2021,5,,,11442.0,77123.0,0.0,0.0
45047,2021,6,1.0,1.0,118.0,949.0,8.47457627119,1.05374077977
45047,2021,7,,,11442.0,77123.0,0.0,0.0
45047,2021,8,1.0,1.0,136.0,1050.0,7.35294117647,0.952380952381
45047,2021,9,,,11442.0,77123.0,0.0,0.0
45047,2021,10,1.0,1.0,132.0,1344.0,7.57575757576,0.744047619048
45047,2021,11,,,11442.0,77123.0,0.0,0.0
45047,2021,12,,,11442.0,77123.0,0.0,0.0
45047,2022,1,,,11442.0,77123.0,0.0,0.0
45047,2022,2,,,11442.0,77123.0,0.0,0.0
45047,2022,3,,,11442.0,77123.0,0.0,0.0
45047,2022,4,,,11442.0,77123.0,0.0,0.0
45047,2022,5,1.0,1.0,122.0,949.0,8.19672131148,1.05374077977
45047,2022,6,,,11442.0,77123.0,0.0,0.0
45047,2022,7,,,11442.0,77123.0,0.0,0.0
45047,2022,8,,,11442.0,77123.0,0.0,0.0
45047,2022,9,1.0,1.0,94.0,1029.0,10.6382978723,0.971817298348
45047,2022,10,1.0,1.0,101.0,1339.0,9.90099009901,0.746825989544
45047,2022,11,,,11442.0,77123.0,0.0,0.0
45047,2022,12,,,11442.0,77123.0,0.0,0.0
45049,2017,1,,,11442.0,77123.0,0.0,0.0
45049,2017,2,1.0,1.0,58.0,449.0,17.2413793103,2.2271714922
45049,2017,3,,,11442.0,77123.0,0.0,0.0
45049,2017,4,,,11442.0,77123.0,0.0,0.0
45049,2017,5,1.0,1.0,55.0,276.0,18.1818181818,3.6231884058
45049,2017,6,1.0,1.0,46.0,413.0,21.7391304348,2.42130750605
45049,2017,7,1.0,1.0,52.0,391.0,19.2307692308,2.55754475703
45049,2017,8,,,11442.0,77123.0,0.0,0.0
45049,2017,9,,,11442.0,77123.0,0.0,0.0
45049,2017,10,1.0,1.0,38.0,180.0,26.3157894737,5.55555555556
45049,2017,11,,,11442.0,77123.0,0.0,0.0
45049,2017,12,,,11442.0,77123.0,0.0,0.0
45049,2018,1,,,11442.0,77123.0,0.0,0.0
45049,2018,2,,,11442.0,77123.0,0.0,0.0
45049,2018,3,,,11442.0,77123.0,0.0,0.0
45049,2018,4,,,11442.0,77123.0,0.0,0.0
45049,2018,5,1.0,1.0,48.0,688.0,20.8333333333,1.45348837209
45049,2018,6,,,11442.0,77123.0,0.0,0.0
45049,2018,7,,,11442.0,77123.0,0.0,0.0
45049,2018,8,,,11442.0,77123.0,0.0,0.0
45049,2018,9,,,11442.0,77123.0,0.0,0.0
45049,2018,10,,,11442.0,77123.0,0.0,0.0
45049,2018,11,,,11442.0,77123.0,0.0,0.0
45049,2018,12,,,11442.0,77123.0,0.0,0.0
45049,2019,1,1.0,1.0,34.0,332.0,29.4117647059,3.01204819277
45049,2019,2,1.0,1.0,42.0,383.0,23.8095238095,2.61096605744
45049,2019,3,,,11442.0,77123.0,0.0,0.0
45049,2019,4,,,11442.0,77123.0,0.0,0.0
45049,2019,5,,,11442.0,77123.0,0.0,0.0
45049,2019,6,,,11442.0,77123.0,0.0,0.0
45049,2019,7,1.0,2.0,44.0,958.0,22.7272727273,2.08768267223
45049,2019,8,1.0,1.0,40.0,1170.0,25.0,0.854700854701
45049,2019,9,,,11442.0,77123.0,0.0,0.0
45049,2019,10,,,11442.0,77123.0,0.0,0.0
45049,2019,11,,,11442.0,77123.0,0.0,0.0
45049,2019,12,,,11442.0,77123.0,0.0,0.0
45049,2020,1,,,11442.0,77123.0,0.0,0.0
45049,2020,2,,,11442.0,77123.0,0.0,0.0
45049,2020,3,,,11442.0,77123.0,0.0,0.0
45049,2020,4,2.0,2.0,31.0,557.0,64.5161290323,3.59066427289
45049,2020,5,1.0,1.0,29.0,625.0,34.4827586207,1.6
45049,2020,6,,,11442.0,77123.0,0.0,0.0
45049,2020,7,1.0,1.0,20.0,706.0,50.0,1.4164305949
45049,2020,8,,,11442.0,77123.0,0.0,0.0
45049,2020,9,1.0,1.0,29.0,402.0,34.4827586207,2.48756218905
45049,2020,10,1.0,1.0,17.0,456.0,58.8235294118,2.19298245614
45049,2020,11,,,11442.0,77123.0,0.0,0.0
45049,2020,12,,,11442.0,77123.0,0.0,0.0
45049,2021,1,,,11442.0,77123.0,0.0,0.0
45049,2021,2,,,11442.0,77123.0,0.0,0.0
45049,2021,3,,,11442.0,77123.0,0.0,0.0
45049,2021,4,,,11442.0,77123.0,0.0,0.0
45049,2021,5,,,11442.0,77123.0,0.0,0.0
45049,2021,6,,,11442.0,77123.0,0.0,0.0
45049,2021,7,,,11442.0,77123.0,0.0,0.0
45049,2021,8,,,11442.0,77123.0,0.0,0.0
45049,2021,9,,,11442.0,77123.0,0.0,0.0
45049,2021,10,,,11442.0,77123.0,0.0,0.0
45049,2021,11,,,11442.0,77123.0,0.0,0.0
45049,2021,12,1.0,1.0,23.0,148.0,43.4782608696,6.75675675676
45049,2022,1,,,11442.0,77123.0,0.0,0.0
45049,2022,2,,,11442.0,77123.0,0.0,0.0
45049,2022,3,,,11442.0,77123.0,0.0,0.0
45049,2022,4,,,11442.0,77123.0,0.0,0.0
45049,2022,5,,,11442.0,77123.0,0.0,0.0
45049,2022,6,,,11442.0,77123.0,0.0,0.0
45049,2022,7,,,11442.0,77123.0,0.0,0.0
45049,2022,8,1.0,1.0,17.0,94.0,58.8235294118,10.6382978723
45049,2022,9,,,11442.0,77123.0,0.0,0.0
45049,2022,10,,,11442.0,77123.0,0.0,0.0
45049,2022,11,,,11442.0,77123.0,0.0,0.0
45049,2022,12,,,11442.0,77123.0,0.0,0.0
45051,2017,1,32.0,48.0,3751.0,66408.0,8.53105838443,0.722804481388
45051,2017,2,16.0,20.0,3714.0,49463.0,4.30802369413,0.404342639953
45051,2017,3,20.0,21.0,7180.0,62859.0,2.78551532033,0.334081038515
45051,2017,4,23.0,35.0,7112.0,59577.0,3.23397075366,0.587475032311
45051,2017,5,23.0,23.0,6070.0,48672.0,3.78912685338,0.47255095332
45051,2017,6,25.0,36.0,9952.0,69187.0,2.51205787781,0.520328963534
45051,2017,7,44.0,51.0,11442.0,77123.0,3.84548155917,0.661281329824
45051,2017,8,41.0,48.0,8139.0,62660.0,5.03747389114,0.766038940313
45051,2017,9,12.0,13.0,4597.0,48078.0,2.61039808571,0.270393943176
45051,2017,10,22.0,24.0,4054.0,49571.0,5.42673902319,0.484154041678
45051,2017,11,22.0,41.0,3851.0,44100.0,5.71280186964,0.92970521542
45051,2017,12,12.0,15.0,3659.0,38843.0,3.27958458595,0.386169966274
45051,2018,1,24.0,30.0,3164.0,45937.0,7.58533501896,0.653068332717
45051,2018,2,17.0,22.0,3231.0,41654.0,5.26152893841,0.52816056081
45051,2018,3,28.0,30.0,6055.0,56567.0,4.62427745665,0.530344547174
45051,2018,4,26.0,33.0,5255.0,50105.0,4.94766888677,0.658616904501
45051,2018,5,19.0,23.0,4757.0,49836.0,3.99411393736,0.46151376515
45051,2018,6,22.0,25.0,8165.0,62713.0,2.69442743417,0.398641430007
45051,2018,7,36.0,45.0,9098.0,62264.0,3.95691360739,0.722729024798
45051,2018,8,24.0,27.0,6332.0,48011.0,3.79027163613,0.562371123284
45051,2018,9,20.0,23.0,3797.0,38712.0,5.26731630234,0.594131018806
45051,2018,10,27.0,36.0,3395.0,43321.0,7.9528718704,0.83100574779
45051,2018,11,14.0,16.0,3467.0,39608.0,4.03807326219,0.403958796203
45051,2018,12,24.0,26.0,2994.0,32839.0,8.01603206413,0.791741526843
45051,2019,1,20.0,31.0,2507.0,30997.0,7.97766254487,1.00009678356
45051,2019,2,21.0,32.0,2722.0,36124.0,7.71491550331,0.885837670247
45051,2019,3,16.0,21.0,3894.0,32214.0,4.10888546482,0.651890482399
45051,2019,4,15.0,24.0,3579.0,31512.0,4.19111483655,0.761614623001
45051,2019,5,9.0,12.0,2946.0,20992.0,3.0549898167,0.571646341463
45051,2019,6,25.0,33.0,5157.0,39172.0,4.84777971689,0.842438476463
45051,2019,7,27.0,30.0,5812.0,44729.0,4.64556090847,0.670705806077
45051,2019,8,15.0,16.0,4544.0,35743.0,3.30105633803,0.447640097362
45051,2019,9,23.0,30.0,2768.0,30452.0,8.30924855491,0.985156968344
45051,2019,10,7.0,9.0,1298.0,10173.0,5.39291217257,0.884694780301
45051,2019,11,,,11442.0,77123.0,0.0,0.0
45051,2019,12,11.0,23.0,1828.0,19479.0,6.01750547046,1.18075876585
45051,2020,1,17.0,25.0,2069.0,30666.0,8.2165297245,0.815235113807
45051,2020,2,13.0,16.0,2085.0,24682.0,6.23501199041,0.648245685115
45051,2020,3,14.0,17.0,2535.0,32988.0,5.52268244576,0.515338911119
45051,2020,4,10.0,12.0,1401.0,26326.0,7.13775874375,0.455823140621
45051,2020,5,10.0,13.0,2658.0,28937.0,3.76222723853,0.449251822926
45051,2020,6,13.0,18.0,3461.0,28924.0,3.75613984398,0.622320564237
45051,2020,7,17.0,18.0,3481.0,32407.0,4.88365412238,0.555435554047
45051,2020,8,14.0,18.0,2874.0,34320.0,4.87125956855,0.524475524476
45051,2020,9,13.0,15.0,2339.0,29658.0,5.55793073963,0.505765729314
45051,2020,10,10.0,11.0,2204.0,28701.0,4.53720508167,0.383261907251
45051,2020,11,10.0,18.0,1909.0,27202.0,5.23834468308,0.66171605029
45051,2020,12,7.0,7.0,1746.0,25139.0,4.00916380298,0.278451807948
45051,2021,1,9.0,9.0,1426.0,19665.0,6.31136044881,0.45766590389
45051,2021,2,10.0,10.0,1358.0,15439.0,7.36377025037,0.647710343934
45051,2021,3,8.0,9.0,1773.0,18287.0,4.51212633954,0.4921528955
45051,2021,4,7.0,8.0,2151.0,18689.0,3.25430032543,0.428059286211
45051,2021,5,6.0,8.0,2348.0,19277.0,2.55536626917,0.415002334388
45051,2021,6,13.0,14.0,2790.0,19938.0,4.65949820789,0.702176747919
45051,2021,7,11.0,19.0,3102.0,21497.0,3.54609929078,0.883844257338
45051,2021,8,7.0,8.0,2336.0,18640.0,2.99657534247,0.429184549356
45051,2021,9,6.0,9.0,1850.0,17273.0,3.24324324324,0.521044404562
45051,2021,10,11.0,19.0,1575.0,16425.0,6.98412698413,1.15677321157
45051,2021,11,4.0,4.0,1480.0,14960.0,2.7027027027,0.267379679144
45051,2021,12,5.0,6.0,1367.0,14670.0,3.65764447696,0.40899795501
45051,2022,1,5.0,7.0,853.0,10114.0,5.86166471278,0.692109946609
45051,2022,2,6.0,6.0,840.0,9961.0,7.14285714286,0.602349161731
45051,2022,3,7.0,11.0,1227.0,12402.0,5.70497147514,0.886953717142
45051,2022,4,11.0,14.0,1488.0,13040.0,7.39247311828,1.0736196319
45051,2022,5,13.0,17.0,1542.0,14762.0,8.43060959792,1.15160547351
45051,2022,6,14.0,26.0,1860.0,15027.0,7.52688172043,1.73021893924
45051,2022,7,7.0,7.0,2186.0,17083.0,3.2021957914,0.409764092958
45051,2022,8,8.0,10.0,1706.0,16202.0,4.68933177022,0.617207752129
45051,2022,9,9.0,16.0,1502.0,16552.0,5.99201065246,0.966650555824
45051,2022,10,11.0,19.0,1310.0,17670.0,8.39694656489,1.0752688172
45051,2022,11,10.0,10.0,1289.0,17776.0,7.7579519007,0.562556255626
45051,2022,12,12.0,15.0,1288.0,17558.0,9.31677018634,0.854311424991
45053,2017,1,,,11442.0,77123.0,0.0,0.0
45053,2017,2,,,11442.0,77123.0,0.0,0.0
45053,2017,3,,,11442.0,77123.0,0.0,0.0
45053,2017,4,,,11442.0,77123.0,0.0,0.0
45053,2017,5,,,11442.0,77123.0,0.0,0.0
45053,2017,6,,,11442.0,77123.0,0.0,0.0
45053,2017,7,1.0,1.0,242.0,652.0,4.13223140496,1.53374233129
45053,2017,8,,,11442.0,77123.0,0.0,0.0
45053,2017,9,,,11442.0,77123.0,0.0,0.0
45053,2017,10,,,11442.0,77123.0,0.0,0.0
45053,2017,11,,,11442.0,77123.0,0.0,0.0
45053,2017,12,1.0,2.0,176.0,518.0,5.68181818182,3.861003861
45053,2018,1,,,11442.0,77123.0,0.0,0.0
45053,2018,2,,,11442.0,77123.0,0.0,0.0
45053,2018,3,,,11442.0,77123.0,0.0,0.0
45053,2018,4,,,11442.0,77123.0,0.0,0.0
45053,2018,5,,,11442.0,77123.0,0.0,0.0
45053,2018,6,1.0,1.0,184.0,597.0,5.4347826087,1.67504187605
45053,2018,7,,,11442.0,77123.0,0.0,0.0
45053,2018,8,1.0,1.0,200.0,619.0,5.0,1.6155088853
45053,2018,9,,,11442.0,77123.0,0.0,0.0
45053,2018,10,,,11442.0,77123.0,0.0,0.0
45053,2018,11,,,11442.0,77123.0,0.0,0.0
45053,2018,12,1.0,1.0,175.0,340.0,5.71428571429,2.94117647059
45053,2019,1,,,11442.0,77123.0,0.0,0.0
45053,2019,2,,,11442.0,77123.0,0.0,0.0
45053,2019,3,1.0,2.0,158.0,370.0,6.32911392405,5.40540540541
45053,2019,4,,,11442.0,77123.0,0.0,0.0
45053,2019,5,,,11442.0,77123.0,0.0,0.0
45053,2019,6,1.0,1.0,156.0,718.0,6.41025641026,1.39275766017
45053,2019,7,,,11442.0,77123.0,0.0,0.0
45053,2019,8,,,11442.0,77123.0,0.0,0.0
45053,2019,9,,,11442.0,77123.0,0.0,0.0
45053,2019,10,,,11442.0,77123.0,0.0,0.0
45053,2019,11,,,11442.0,77123.0,0.0,0.0
45053,2019,12,,,11442.0,77123.0,0.0,0.0
45053,2020,1,1.0,1.0,108.0,388.0,9.25925925926,2.57731958763
45053,2020,2,,,11442.0,77123.0,0.0,0.0
45053,2020,3,,,11442.0,77123.0,0.0,0.0
45053,2020,4,,,11442.0,77123.0,0.0,0.0
45053,2020,5,,,11442.0,77123.0,0.0,0.0
45053,2020,6,,,11442.0,77123.0,0.0,0.0
45053,2020,7,,,11442.0,77123.0,0.0,0.0
45053,2020,8,,,11442.0,77123.0,0.0,0.0
45053,2020,9,,,11442.0,77123.0,0.0,0.0
45053,2020,10,,,11442.0,77123.0,0.0,0.0
45053,2020,11,1.0,1.0,93.0,310.0,10.752688172,3.22580645161
45053,2020,12,,,11442.0,77123.0,0.0,0.0
45053,2021,1,,,11442.0,77123.0,0.0,0.0
45053,2021,2,,,11442.0,77123.0,0.0,0.0
45053,2021,3,,,11442.0,77123.0,0.0,0.0
45053,2021,4,,,11442.0,77123.0,0.0,0.0
45053,2021,5,,,11442.0,77123.0,0.0,0.0
45053,2021,6,,,11442.0,77123.0,0.0,0.0
45053,2021,7,,,11442.0,77123.0,0.0,0.0
45053,2021,8,,,11442.0,77123.0,0.0,0.0
45053,2021,9,,,11442.0,77123.0,0.0,0.0
45053,2021,10,,,11442.0,77123.0,0.0,0.0
45053,2021,11,,,11442.0,77123.0,0.0,0.0
45053,2021,12,,,11442.0,77123.0,0.0,0.0
45053,2022,1,,,11442.0,77123.0,0.0,0.0
45053,2022,2,,,11442.0,77123.0,0.0,0.0
45053,2022,3,,,11442.0,77123.0,0.0,0.0
45053,2022,4,,,11442.0,77123.0,0.0,0.0
45053,2022,5,,,11442.0,77123.0,0.0,0.0
45053,2022,6,,,11442.0,77123.0,0.0,0.0
45053,2022,7,,,11442.0,77123.0,0.0,0.0
